headline,date,stock,Open,High,Low,Close,Volume,Company,sentiment
Nvidia beats revenue estimates for the third consecutive quarter,2026-03-04,NVDA,180.4302401537762,184.69000418349444,180.0502558302461,183.03009033203125,177731200,Nvidia,0.0
Nvidia beats revenue estimates for the third consecutive quarter,2026-03-04,NVDA,397.8500061035156,408.3299865722656,394.5799865722656,405.9400024414063,68305500,Tesla,0.0
Nvidia faces regulatory scrutiny over data privacy concerns,2026-03-04,NVDA,264.6499938964844,266.1499938964844,261.4200134277344,262.5199890136719,39803100,Apple,0.0
Nvidia faces regulatory scrutiny over data privacy concerns,2026-03-04,NVDA,210.47000122070312,217.5399932861328,210.1499938964844,216.82000732421875,54731100,Amazon,0.0
Nvidia faces regulatory scrutiny over data privacy concerns,2026-03-04,NVDA,302.6769571429086,305.2551289128473,300.5384478137644,302.9167785644531,29536200,Google,0.0
Nvidia faces regulatory scrutiny over data privacy concerns,2026-03-04,NVDA,657.397151925757,672.1944798634893,657.1073609851721,667.1587524414062,10810100,Meta,0.0
Nvidia faces regulatory scrutiny over data privacy concerns,2026-03-04,NVDA,401.2699890136719,411.0299987792969,400.30999755859375,405.2000122070313,35808000,Microsoft,0.0
Nvidia faces regulatory scrutiny over data privacy concerns,2026-03-04,NVDA,180.4302401537762,184.69000418349444,180.0502558302461,183.03009033203125,177731200,Nvidia,0.0
Nvidia faces regulatory scrutiny over data privacy concerns,2026-03-04,NVDA,397.8500061035156,408.3299865722656,394.5799865722656,405.9400024414063,68305500,Tesla,0.0
Analysts upgrade Tesla citing improving fundamentals,2026-03-04,TSLA,264.6499938964844,266.1499938964844,261.4200134277344,262.5199890136719,39803100,Apple,0.0
Analysts upgrade Tesla citing improving fundamentals,2026-03-04,TSLA,210.47000122070312,217.5399932861328,210.1499938964844,216.82000732421875,54731100,Amazon,0.0
Analysts upgrade Tesla citing improving fundamentals,2026-03-04,TSLA,302.6769571429086,305.2551289128473,300.5384478137644,302.9167785644531,29536200,Google,0.0
Analysts upgrade Tesla citing improving fundamentals,2026-03-04,TSLA,657.397151925757,672.1944798634893,657.1073609851721,667.1587524414062,10810100,Meta,0.0
Analysts upgrade Tesla citing improving fundamentals,2026-03-04,TSLA,401.2699890136719,411.0299987792969,400.30999755859375,405.2000122070313,35808000,Microsoft,0.0
Analysts upgrade Tesla citing improving fundamentals,2026-03-04,TSLA,180.4302401537762,184.69000418349444,180.0502558302461,183.03009033203125,177731200,Nvidia,0.0
Analysts upgrade Tesla citing improving fundamentals,2026-03-04,TSLA,397.8500061035156,408.3299865722656,394.5799865722656,405.9400024414063,68305500,Tesla,0.0
Tesla beats revenue estimates for the third consecutive quarter,2026-03-04,TSLA,264.6499938964844,266.1499938964844,261.4200134277344,262.5199890136719,39803100,Apple,0.0
Tesla beats revenue estimates for the third consecutive quarter,2026-03-04,TSLA,210.47000122070312,217.5399932861328,210.1499938964844,216.82000732421875,54731100,Amazon,0.0
Tesla beats revenue estimates for the third consecutive quarter,2026-03-04,TSLA,302.6769571429086,305.2551289128473,300.5384478137644,302.9167785644531,29536200,Google,0.0
Tesla beats revenue estimates for the third consecutive quarter,2026-03-04,TSLA,657.397151925757,672.1944798634893,657.1073609851721,667.1587524414062,10810100,Meta,0.0
Tesla beats revenue estimates for the third consecutive quarter,2026-03-04,TSLA,401.2699890136719,411.0299987792969,400.30999755859375,405.2000122070313,35808000,Microsoft,0.0
Tesla beats revenue estimates for the third consecutive quarter,2026-03-04,TSLA,180.4302401537762,184.69000418349444,180.0502558302461,183.03009033203125,177731200,Nvidia,0.0
Tesla beats revenue estimates for the third consecutive quarter,2026-03-04,TSLA,397.8500061035156,408.3299865722656,394.5799865722656,405.9400024414063,68305500,Tesla,0.0
Tesla launches new product line targeting enterprise customers,2026-03-04,TSLA,264.6499938964844,266.1499938964844,261.4200134277344,262.5199890136719,39803100,Apple,0.13636363636363635
Tesla launches new product line targeting enterprise customers,2026-03-04,TSLA,210.47000122070312,217.5399932861328,210.1499938964844,216.82000732421875,54731100,Amazon,0.13636363636363635
Tesla launches new product line targeting enterprise customers,2026-03-04,TSLA,302.6769571429086,305.2551289128473,300.5384478137644,302.9167785644531,29536200,Google,0.13636363636363635
Tesla launches new product line targeting enterprise customers,2026-03-04,TSLA,657.397151925757,672.1944798634893,657.1073609851721,667.1587524414062,10810100,Meta,0.13636363636363635
Tesla launches new product line targeting enterprise customers,2026-03-04,TSLA,401.2699890136719,411.0299987792969,400.30999755859375,405.2000122070313,35808000,Microsoft,0.13636363636363635
Tesla launches new product line targeting enterprise customers,2026-03-04,TSLA,180.4302401537762,184.69000418349444,180.0502558302461,183.03009033203125,177731200,Nvidia,0.13636363636363635
Tesla launches new product line targeting enterprise customers,2026-03-04,TSLA,397.8500061035156,408.3299865722656,394.5799865722656,405.9400024414063,68305500,Tesla,0.13636363636363635
Apple faces regulatory scrutiny over data privacy concerns,2026-03-05,AAPL,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-05,AAPL,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-05,AAPL,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-05,AAPL,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-05,AAPL,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-05,AAPL,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-05,AAPL,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-05,AAPL,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-05,AAPL,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-05,AAPL,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-05,AAPL,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-05,AAPL,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-05,AAPL,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-05,AAPL,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-03-05,AMZN,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-03-05,AMZN,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-03-05,AMZN,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-03-05,AMZN,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-03-05,AMZN,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-03-05,AMZN,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-03-05,AMZN,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.0
Amazon CEO outlines growth strategy at investor conference,2026-03-05,AMZN,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.0
Amazon CEO outlines growth strategy at investor conference,2026-03-05,AMZN,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.0
Amazon CEO outlines growth strategy at investor conference,2026-03-05,AMZN,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.0
Amazon CEO outlines growth strategy at investor conference,2026-03-05,AMZN,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.0
Amazon CEO outlines growth strategy at investor conference,2026-03-05,AMZN,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.0
Amazon CEO outlines growth strategy at investor conference,2026-03-05,AMZN,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.0
Amazon CEO outlines growth strategy at investor conference,2026-03-05,AMZN,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.0
Analysts upgrade Amazon citing improving fundamentals,2026-03-05,AMZN,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.0
Analysts upgrade Amazon citing improving fundamentals,2026-03-05,AMZN,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.0
Analysts upgrade Amazon citing improving fundamentals,2026-03-05,AMZN,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.0
Analysts upgrade Amazon citing improving fundamentals,2026-03-05,AMZN,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.0
Analysts upgrade Amazon citing improving fundamentals,2026-03-05,AMZN,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.0
Analysts upgrade Amazon citing improving fundamentals,2026-03-05,AMZN,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.0
Analysts upgrade Amazon citing improving fundamentals,2026-03-05,AMZN,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-05,GOOGL,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-05,GOOGL,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-05,GOOGL,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-05,GOOGL,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-05,GOOGL,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-05,GOOGL,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-05,GOOGL,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.0
Google announces share buyback program worth $5 billion,2026-03-05,GOOGL,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.3
Google announces share buyback program worth $5 billion,2026-03-05,GOOGL,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.3
Google announces share buyback program worth $5 billion,2026-03-05,GOOGL,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.3
Google announces share buyback program worth $5 billion,2026-03-05,GOOGL,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.3
Google announces share buyback program worth $5 billion,2026-03-05,GOOGL,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.3
Google announces share buyback program worth $5 billion,2026-03-05,GOOGL,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.3
Google announces share buyback program worth $5 billion,2026-03-05,GOOGL,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.3
Google beats revenue estimates for the third consecutive quarter,2026-03-05,GOOGL,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.0
Google beats revenue estimates for the third consecutive quarter,2026-03-05,GOOGL,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.0
Google beats revenue estimates for the third consecutive quarter,2026-03-05,GOOGL,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.0
Google beats revenue estimates for the third consecutive quarter,2026-03-05,GOOGL,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.0
Google beats revenue estimates for the third consecutive quarter,2026-03-05,GOOGL,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.0
Google beats revenue estimates for the third consecutive quarter,2026-03-05,GOOGL,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.0
Google beats revenue estimates for the third consecutive quarter,2026-03-05,GOOGL,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.0
Meta CEO outlines growth strategy at investor conference,2026-03-05,META,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.0
Meta CEO outlines growth strategy at investor conference,2026-03-05,META,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.0
Meta CEO outlines growth strategy at investor conference,2026-03-05,META,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.0
Meta CEO outlines growth strategy at investor conference,2026-03-05,META,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.0
Meta CEO outlines growth strategy at investor conference,2026-03-05,META,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.0
Meta CEO outlines growth strategy at investor conference,2026-03-05,META,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.0
Meta CEO outlines growth strategy at investor conference,2026-03-05,META,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.0
Microsoft revenue falls short of forecasts amid market slowdown,2026-03-05,MSFT,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.0
Microsoft revenue falls short of forecasts amid market slowdown,2026-03-05,MSFT,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.0
Microsoft revenue falls short of forecasts amid market slowdown,2026-03-05,MSFT,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.0
Microsoft revenue falls short of forecasts amid market slowdown,2026-03-05,MSFT,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.0
Microsoft revenue falls short of forecasts amid market slowdown,2026-03-05,MSFT,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.0
Microsoft revenue falls short of forecasts amid market slowdown,2026-03-05,MSFT,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.0
Microsoft revenue falls short of forecasts amid market slowdown,2026-03-05,MSFT,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.0
Microsoft cuts workforce as part of restructuring plan,2026-03-05,MSFT,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.0
Microsoft cuts workforce as part of restructuring plan,2026-03-05,MSFT,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.0
Microsoft cuts workforce as part of restructuring plan,2026-03-05,MSFT,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.0
Microsoft cuts workforce as part of restructuring plan,2026-03-05,MSFT,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.0
Microsoft cuts workforce as part of restructuring plan,2026-03-05,MSFT,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.0
Microsoft cuts workforce as part of restructuring plan,2026-03-05,MSFT,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.0
Microsoft cuts workforce as part of restructuring plan,2026-03-05,MSFT,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.0
Microsoft announces share buyback program worth $5 billion,2026-03-05,MSFT,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.3
Microsoft announces share buyback program worth $5 billion,2026-03-05,MSFT,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.3
Microsoft announces share buyback program worth $5 billion,2026-03-05,MSFT,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.3
Microsoft announces share buyback program worth $5 billion,2026-03-05,MSFT,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.3
Microsoft announces share buyback program worth $5 billion,2026-03-05,MSFT,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.3
Microsoft announces share buyback program worth $5 billion,2026-03-05,MSFT,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.3
Microsoft announces share buyback program worth $5 billion,2026-03-05,MSFT,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.3
Nvidia beats revenue estimates for the third consecutive quarter,2026-03-05,NVDA,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.0
Nvidia beats revenue estimates for the third consecutive quarter,2026-03-05,NVDA,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.0
Nvidia beats revenue estimates for the third consecutive quarter,2026-03-05,NVDA,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.0
Nvidia beats revenue estimates for the third consecutive quarter,2026-03-05,NVDA,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.0
Nvidia beats revenue estimates for the third consecutive quarter,2026-03-05,NVDA,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.0
Nvidia beats revenue estimates for the third consecutive quarter,2026-03-05,NVDA,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.0
Nvidia beats revenue estimates for the third consecutive quarter,2026-03-05,NVDA,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.0
Nvidia launches new product line targeting enterprise customers,2026-03-05,NVDA,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.13636363636363635
Nvidia launches new product line targeting enterprise customers,2026-03-05,NVDA,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.13636363636363635
Nvidia launches new product line targeting enterprise customers,2026-03-05,NVDA,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.13636363636363635
Nvidia launches new product line targeting enterprise customers,2026-03-05,NVDA,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.13636363636363635
Nvidia launches new product line targeting enterprise customers,2026-03-05,NVDA,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.13636363636363635
Nvidia launches new product line targeting enterprise customers,2026-03-05,NVDA,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.13636363636363635
Nvidia launches new product line targeting enterprise customers,2026-03-05,NVDA,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2026-03-05,NVDA,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2026-03-05,NVDA,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2026-03-05,NVDA,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2026-03-05,NVDA,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2026-03-05,NVDA,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2026-03-05,NVDA,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2026-03-05,NVDA,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.13636363636363635
Tesla expands into new markets with strategic acquisition,2026-03-05,TSLA,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.13636363636363635
Tesla revenue falls short of forecasts amid market slowdown,2026-03-05,TSLA,260.7900085449219,261.5599975585937,257.25,260.2900085449219,49658600,Apple,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-03-05,TSLA,215.97999572753903,220.47000122070312,215.58999633789065,218.94000244140625,60943400,Amazon,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-03-05,TSLA,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,Google,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-03-05,TSLA,661.363765843265,670.1262833419206,649.7537106790966,660.0049438476562,13341400,Meta,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-03-05,TSLA,404.4200134277344,411.6099853515625,404.3999938964844,410.6799926757813,39001300,Microsoft,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-03-05,TSLA,181.1601973472636,184.05004039552568,177.87038204113773,183.330078125,198779700,Nvidia,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-03-05,TSLA,401.5700073242188,408.6199951171875,399.4200134277344,405.5499877929688,51925900,Tesla,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-06,AAPL,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-06,AAPL,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-06,AAPL,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-06,AAPL,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-06,AAPL,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-06,AAPL,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,0.0
Apple beats revenue estimates for the third consecutive quarter,2026-03-06,AAPL,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-06,AAPL,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-06,AAPL,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-06,AAPL,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-06,AAPL,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-06,AAPL,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-06,AAPL,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,0.0
Apple faces regulatory scrutiny over data privacy concerns,2026-03-06,AAPL,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,0.0
Apple announces share buyback program worth $5 billion,2026-03-06,AAPL,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,0.3
Apple announces share buyback program worth $5 billion,2026-03-06,AAPL,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,0.3
Apple announces share buyback program worth $5 billion,2026-03-06,AAPL,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,0.3
Apple announces share buyback program worth $5 billion,2026-03-06,AAPL,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,0.3
Apple announces share buyback program worth $5 billion,2026-03-06,AAPL,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,0.3
Apple announces share buyback program worth $5 billion,2026-03-06,AAPL,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,0.3
Apple announces share buyback program worth $5 billion,2026-03-06,AAPL,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,0.3
Institutional investors increase stake in Amazon,2026-03-06,AMZN,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,0.0
